主編碼,屬性,詞目,音讀,文白,部首
51651,5,定時,tīng-sî,0,
51652,5,拓寬,thok-khuan,0,
51653,5,抽象,thiu-siōng,0,
51654,5,玫瑰,muî-kuì,0,
51655,5,空中,khong-tiong,0,
51656,5,肥料,puî-liāu,0,
51657,5,花樣,hue-iūnn,0,
51658,5,長官,tióng-kuann,0,
51659,5,長度,tn̂g-tōo,0,
51660,5,門號,mn̂g-hō,0,
51661,5,阻力,tsóo-li̍k,0,
51662,5,信奉,sìn-hōng,0,
51663,5,信賴,sìn-nāi,0,
51664,5,侵入,tshim-ji̍p/tshim-li̍p,0,
51665,5,故意,kòo-ì,0,
51666,5,施行,si-hîng,0,
51667,5,流入,lâu-ji̍p/lâu-li̍p,0,
51668,5,疫苗,i̍k-biâu,0,
51669,5,紅燈,âng-ting,0,
51670,5,風暴,hong-pō,0,
51671,5,套裝,thò-tsong,0,
51672,5,家家戶戶,ke-ke-hōo-hōo,0,
51673,5,校友,hāu-iú,0,
51674,5,校區,hāu-khu,0,
51675,5,核發,hi̍k-huat,0,
51676,5,海內外,hái-lāi-guā,0,
51677,5,海協會,Hái-hia̍p-huē,0,
51678,5,特派員,ti̍k-phài-uân,0,
51679,5,病例,pēnn-lē/pīnn-lē,0,
51680,5,純淨,sûn-tsīng,0,
51681,5,財稅,tsâi-suè/tsâi-sè,0,
51682,5,起身,khí-sin,0,
51683,5,迷宮,bê-kiong,0,
51684,5,院會,īnn-huē,0,
51685,5,高階,ko-kai,0,
51686,5,高檔,ko-tóng,0,
51687,5,停損,thîng-sún,0,
51688,5,培育,puê-io̍k,0,
51689,5,專長,tsuan-tióng,0,
51690,5,接任,tsiap-jīm/tsiap-līm,0,
51691,5,接管,tsiap-kuán,0,
51692,5,救災,kiù-tsai,0,
51693,5,旋律,suân-lu̍t,0,
51694,5,牽涉,khan-sia̍p,0,
51695,5,理智,lí-tì,0,
51696,5,異動,ī-tōng,0,
51697,5,異議,ī-gī,0,
51698,5,累計,luí-kè,0,
51699,5,設廠,siat-tshiúnn,0,
51700,5,通行,thong-hîng,0,
51701,5,造林,tsō-lîm,0,
51702,5,部會,pōo-huē,0,
51703,5,野狼,iá-lông,0,
51704,5,陳皮,tîn-phî,0,
51705,5,陸軍,lio̍k-kun,0,
51706,5,備份,pī-hūn,0,
51707,5,創立,tshòng-li̍p,0,
51708,5,報案,pò-àn,0,
51709,5,散發,sàn-huat,0,
51710,5,畫廊,uē-lông,0,
51711,5,發音,huat-im,0,
51712,5,發射,huat-siā,0,
51713,5,稅務,suè-bū/sè-bū,0,
51714,5,賀卡,hō-khah,0,
51715,5,量產,liōng-sán,0,
51716,5,開朗,khai-lóng,0,
51717,5,傳聞,thuân-bûn,0,
51718,5,傳藝中心,Thuân-gē Tiong-sim,0,
51719,5,傾銷,khing-siau,0,
51720,5,極度,ki̍k-tōo,0,
51721,5,賄選,hué-suán,0,
51722,5,電動,tiān-tōng,0,
51723,5,預告,ī-kò/ū-kò,0,
51724,5,頒獎,pan-tsióng,0,
51725,5,夢幻,bōng-huàn,0,
51726,5,榮耀,îng-iāu,0,
51727,5,疑惑,gî-hi̍k,0,
51728,5,種田,tsìng-tshân,0,
51729,5,聞名,bûn-bîng,0,
51730,5,製成,tsè-sîng,0,
51731,5,銅鑼,tâng-lô,0,
51732,5,層級,tsân-kip,0,
51733,5,影壇,iánn-tuânn,0,
51734,5,數值,sòo-ti̍t,0,
51735,5,熱線,jia̍t-suànn/lia̍t-suànn,0,
51736,5,編列,pian-lia̍t,0,
51737,5,請辭,tshíng-sî,0,
51738,5,學年度,ha̍k-nî-tōo,0,
51739,5,戰役,tsiàn-i̍k,0,
51740,5,戰艦,tsiàn-lām,0,
51741,5,機型,ki-hîng,0,
51742,5,融券,iông-kuàn,0,
51743,5,親子,tshin-tsú,0,
51744,5,辨識,piān-sik,0,
51745,5,鴕鳥,tô-tsiáu,0,
51746,5,償還,siông-huân,0,
51747,5,檔期,tóng-kî,0,
51748,5,檢測,kiám-tshik,0,
51749,5,禪師,siân-su,0,
51750,5,擴建,khok-kiàn,0,
51751,5,禮品,lé-phín,0,
51752,5,簡化,kán-huà,0,
51753,5,簡報,kán-pò,0,
51754,5,職籃,tsit-nâ,0,
51755,5,藍圖,nâ-tôo,0,
51756,5,騎士,khî-sū,0,
51757,5,穩健,ún-kiān,0,
51758,5,顛覆,tian-hok,0,
51759,5,寶石,pó-tsio̍h,0,
51760,5,繼承,kè-sîng,0,
51761,5,警政,kíng-tsìng,0,
51762,5,黨籍,tóng-tsi̍k,0,
51763,5,驚喜,kiann-hí,0,
51764,5,體委會,Thé-uí-huē,0,
51765,5,觀看,kuan-khuànn,0,
51766,5,不知不覺,put-ti-put-kak,0,
51767,5,中正,tiong-tsìng,0,
51768,5,公務,kong-bū,0,
51769,5,分裂,hun-lia̍t,0,
51770,5,引述,ín-su̍t,0,
51771,5,文物,bûn-bu̍t,0,
51772,5,日記,ji̍t-kì/li̍t-kì,0,
51773,5,主體,tsú-thé,0,
51774,5,加油,ka-iû,0,
51775,5,去除,khì-tû,0,
51776,5,古厝,kóo-tshù,0,
51777,5,奶水,ling-tsuí/ni-tsuí,0,
51778,5,打造,tánn-tsō,0,
51779,5,民代,bîn-tāi,0,
51780,5,民航局,bîn-hâng-kio̍k,0,
51781,5,白痴,pe̍h-tshi,0,
51782,5,皮椅,phuê-í/phê-í,0,
51783,5,目光,ba̍k-kng,0,
51784,5,立法,li̍p-huat,0,
51785,5,交響曲,kau-hióng-khik,0,
51786,5,任職,jīm-tsit/līm-tsit,0,
51787,5,再生,tsài-sing,0,
51788,5,刑警,hîng-kíng,0,
51789,5,同行,tông-hâng,0,
51790,5,名義,bîng-gī,0,
51791,5,守法,siú-huat,0,
51792,5,年薪,nî-sin,0,
51793,5,成品,sîng-phín,0,
51794,5,收費,siu-huì,0,
51795,5,次要,tshù-iàu,0,
51796,5,自願,tsū-guān,0,
51797,5,佛典,Hu̍t-tián,0,
51798,5,何時,hô-sî,0,
51799,5,災區,tsai-khu,0,
51800,5,災情,tsai-tsîng,0,
51801,5,車況,tshia-hóng,0,
51802,5,車隊,tshia-tuī,0,
51803,5,事宜,sū-gî,0,
51804,5,事蹟,sū-tsik,0,
51805,5,亞太,A-thài,0,
51806,5,亞運,A-ūn,0,
51807,5,受限,siū-hān,0,
51808,5,呼叫,hoo-kiò,0,
51809,5,官方,kuann-hong,0,
51810,5,店長,tiàm-tiúnn,0,
51811,5,所長,sóo-tiúnn,0,
51812,5,放假,pàng-ká,0,
51813,5,武力,bú-li̍k,0,
51814,5,法門,huat-mn̂g,0,
51815,5,空調,khong-tiâu,0,
51816,5,糾紛,kiù-hun,0,
51817,5,侷限,kio̍k-hān,0,
51818,5,客家,kheh-ka,0,
51819,5,柔軟,jiû-nńg/liû-nńg,0,
51820,5,查詢,tshâ-sûn,0,
51821,5,段落,tuānn-lo̍h,0,
51822,5,毒性,to̍k-sìng,0,
51823,5,為主,uî-tsú,0,
51824,5,相差,siong-tsha,0,
51825,5,研討,gián-thó,0,
51826,5,秋天,tshiu-thinn,0,
51827,5,美商,Bí-siong,0,
51828,5,美景,bí-kíng,0,
51829,5,致詞,tì-sû,0,
51830,5,重播,tîng-pòo,0,
51831,5,重整,tiông-tsíng,0,
51832,5,音量,im-liōng,0,
51833,5,首頁,siú-ia̍h,0,
51834,5,修訂,siu-tīng,0,
51835,5,捕手,póo-tshiú,0,
51836,5,格式,keh-sik,0,
51837,5,格調,keh-tiāu,0,
51838,5,海上,hái-siōng,0,
51839,5,海域,hái-hi̍k,0,
51840,5,海報,hái-pò,0,
51841,5,海關,hái-kuan,0,
51842,5,浮現,phû-hiān,0,
51843,5,浮游,phû-iû,0,
51844,5,特點,ti̍k-tiám,0,
51845,5,班級,pan-kip,0,
51846,5,缺失,khuat-sit,0,
51847,5,迷人,bê-lâng,0,
51848,5,酒吧,tsiú-pa,0,
51849,5,針頭,tsiam-thâu,0,
51850,5,馬路,bé-lōo,0,
51851,5,骨頭,kut-thâu,0,
51852,5,高速,ko-sok,0,
51853,5,高樓,ko-lâu,0,
51854,5,鬥爭,tàu-tsing,0,
51855,5,假期,kà-kî,0,
51856,5,偏見,phian-kiàn,0,
51857,5,國發會,Kok-huat-huē,0,
51858,5,國稅局,Kok-suè-kio̍k/Kok-sè-kio̍k,0,
51859,5,常識,siông-sik,0,
51860,5,排卵,pâi-luán,0,
51861,5,教職,kàu-tsit,0,
51862,5,清除,tshing-tû,0,
51863,5,現身,hiàn-sin,0,
51864,5,產房,sán-pâng,0,
51865,5,祥和,siông-hô,0,
51866,5,移轉,î-tsuán,0,
51867,5,處境,tshú-kíng,0,
51868,5,造就,tsō-tsiū,0,
51869,5,景點,kíng-tiám,0,
51870,5,款式,khuán-sik,0,
51871,5,發包,huat-pau,0,
51872,5,虛擬,hi-gí,0,
51873,5,評比,phîng-pí,0,
51874,5,進展,tsìn-tián,0,
51875,5,開播,khai-pòo,0,
51876,5,間接,kàn-tsiap,0,
51877,5,傳球,thuân-kiû,0,
51878,5,感性,kám-sìng,0,
51879,5,損益,sún-ik,0,
51880,5,毀滅,huí-bia̍t,0,
51881,5,禁區,kìm-khu,0,
51882,5,跳脫,thiàu-thuat,0,
51883,5,農曆,lông-li̍k,0,
51884,5,違法,uî-huat,0,
51885,5,隔離,keh-lī,0,
51886,5,摘要,tiah-iàu,0,
51887,5,構造,kòo-tsō,0,
51888,5,歌迷,kua-bê,0,
51889,5,歌舞,kua-bú,0,
51890,5,歌壇,kua-tuânn,0,
51891,5,種族,tsíng-tso̍k,0,
51892,5,精心,tsing-sim,0,
51893,5,精確,tsing-khak,0,
51894,5,維生素,uî-sing-sòo,0,
51895,5,聚集,tsū-tsi̍p,0,
51896,5,與會,ú-huē,0,
51897,5,舞池,bú-tî,0,
51898,5,領隊,líng-tuī,0,
51899,5,劇本,kio̍k-pún,0,
51900,5,廣電,kóng-tiān,0,
51901,5,廠牌,tshiúnn-pâi,0,
51902,5,暴君,pō-kun,0,
51903,5,複賽,ho̍k-sài,0,
51904,5,談起,tâm-khí,0,
51905,5,鄭重,tīng-tiōng,0,
51906,5,魄力,phik-li̍k,0,
51907,5,整修,tsíng-siu,0,
51908,5,選用,suán-iōng,0,
51909,5,選項,suán-hāng,0,
51910,5,頭盔,thâu-khue,0,
51911,5,餐點,tshan-tiám,0,
51912,5,擬定,gí-tīng,0,
51913,5,檢視,kiám-sī,0,
51914,5,營建,îng-kiàn,0,
51915,5,聲援,siann-uān,0,
51916,5,聯軍,liân-kun,0,
51917,5,邀集,iau-tsi̍p,0,
51919,5,點選,tiám-suán,0,
51920,5,翻唱,huan-tshiùnn,0,
51921,5,釋憲,sik-hiàn,0,
51922,5,黨部,tóng-pōo,0,
51923,5,人命,lâng-miā,0,
51924,5,入口,ji̍p-kháu/li̍p-kháu,0,
51925,5,入圍,ji̍p-uî/li̍p-uî,0,
51926,5,上櫃,tsiūnn-kuī,0,
51927,5,口服,kháu-ho̍k,0,
51928,5,夕陽,si̍k-iông,0,
51929,5,女神,lú-sîn/ lí-sîn,0,
51930,5,山水,san-suí,0,
51931,5,工商,kang-siong,0,
51932,5,才女,tsâi-lú/tsâi-lí,0,
51933,5,公署,kong-sú,0,
51934,5,分工,hun-kang,0,
51935,5,分店,hun-tiàm,0,
51936,5,升旗,sing-kî,0,
51937,5,主教,tsú-kàu,0,
51938,5,以外,í-guā,0,
51939,5,出動,tshut-tōng,0,
51940,5,出擊,tshut-kik,0,
51941,5,古堡,kóo-pó,0,
51943,5,任期,jīm-kî/līm-kî,0,
51944,5,全民,tsuân-bîn,0,
51945,5,共鳴,kiōng-bîng,0,
51946,5,列舉,lia̍t-kí/lia̍t-kú,0,
51947,5,印證,ìn-tsìng,0,
51948,5,各地,kok-tē/kok-tuē,0,
51949,5,合計,ha̍p-kè,0,
51951,5,回郵,huê-iû/hê-iû,0,
51952,5,回想,huê-sióng/hê-sióng,0,
51953,5,在場,tsāi-tiûnn,0,
51954,5,守護,siú-hōo,0,
51955,5,死海,sí-hái,0,
51956,5,羊肉,iûnn-bah,0,
51957,5,自律,tsū-lu̍t,0,
51958,5,自排,tsū-pâi,0,
51959,5,兵役,ping-i̍k,0,
51960,5,冷淡,líng-tām,0,
51961,5,判定,phuànn-tīng,0,
51962,5,改用,kái-iōng,0,
51963,5,改選,kái-suán,0,
51964,5,更生,king-sing,0,
51965,5,事故,sū-kòo,0,
51966,5,享用,hiáng-iōng,0,
51967,5,依附,i-hù,0,
51968,5,兩棲,lióng-tshe,0,
51969,5,受託人,siū-thok-jîn/siū-thok-lîn,0,
51970,5,受訓,siū-hùn,0,
51971,5,坦然,thán-jiân/thán-liân,0,
51972,5,奔波,phun-pho,0,
51973,5,定居,tīng-ki/tīng-ku,0,
51974,5,延後,iân-āu,0,
51975,5,往事,óng-sū,0,
51976,5,怪物,kuài-bu̍t,0,
51977,5,性感,sìng-kám,0,
51978,5,承攬,sîng-lám,0,
51979,5,枕頭,tsím-thâu,0,
51980,5,歧視,kî-sī,0,
51982,5,法治,huat-tī,0,
51983,5,油煙,iû-ian,0,
51984,5,直徑,ti̍t-kìng,0,
51985,5,直覺,ti̍t-kak,0,
51986,5,社長,siā-tiúnn,0,
51987,5,空姐,khong-tsiá,0,
51988,5,空虛,khang-hi,0,
51989,5,初選,tshoo-suán,0,
51990,5,保安,pó-an,0,
51991,5,保健,pó-kiān,0,
51992,5,封閉,hong-pì,0,
51993,5,度過,tōo-kuè,0,
51994,5,建材,kiàn-tsâi,0,
51995,5,拯救,tsín-kiù,0,
51996,5,春暉,tshun-hui,0,
51997,5,架設,kà-siat,0,
51998,5,查看,tshâ-khàn,0,
51999,5,相比,sio-pí,0,
52000,5,背影,puē-iánn,0,
52001,5,重建,tiông-kiàn,0,
52002,5,重疊,tîng-tha̍h,0,
52003,5,飛舞,hui-bú,0,
52004,5,原油,guân-iû,0,
52005,5,時光,sî-kong,0,
52006,5,時裝,sî-tsong,0,
52007,5,柴油,tshâ-iû,0,
52008,5,真相,tsin-siòng,0,
52009,5,祕訣,pì-kuat,0,
52010,5,紡織,pháng-tsit,0,
52011,5,能源,lîng-guân,0,
52012,5,航運,hâng-ūn,0,
52013,5,逃生,tô-sing,0,
52014,5,追溯,tui-sòo,0,
52015,5,骨骼,kut-keh,0,
52016,5,做出,tsò-tshut/tsuè-tshut,0,
52017,5,參選,tsham-suán,0,
52018,5,國安局,Kok-an-kio̍k,0,
52019,5,堆積,tui-tsik,0,
52020,5,執政,tsip-tsìng,0,
52021,5,宿舍,sok-sià,0,
52022,5,彩妝,tshái-tsong,0,
52023,5,控訴,khòng-sòo,0,
52024,5,接替,tsiap-thè/tsiap-thuè,0,
52025,5,採集,tshái-tsi̍p,0,
52026,5,啟事,khé-sū,0,
52027,5,清運,tshing-ūn,0,
52028,5,深色,tshim-sik,0,
52029,5,理所當然,lí-sóo-tong-jiân/lí-sóo-tong-liân,0,
52030,5,盛會,sīng-huē,0,
52031,5,細部,sè-pōo/suè-pōo,0,
52032,5,莫名其妙,bo̍k-bîng-kî-miāu,0,
52033,5,訪客,hóng-kheh,0,
52034,5,貨物,huè-bu̍t/hè-bu̍t,0,
52035,5,透支,thàu-tsi,0,
52036,5,野外,iá-guā,0,
52037,5,報稅,pò-suè/pò-sè,0,
52038,5,媒介,muî-kài,0,
52039,5,復仇,ho̍k-siû,0,
52040,5,期刊,kî-khan,0,
52041,5,游牧,iû-bo̍k,0,
52042,5,無效,bô-hāu,0,
52043,5,無聊,bô-liâu,0,
52044,5,發電,huat-tiān,0,
52045,5,稅收,suè-siu/sè-siu,0,
52046,5,菁英,tsing-ing,0,
52047,5,華僑,Huâ-kiâu,0,
52048,5,街舞,ke-bú,0,
52049,5,貴族,kuì-tso̍k,0,
52050,5,開辦,khai-pān,0,
52051,5,飲用,ím-iōng,0,
52052,5,傳出,thuân-tshut,0,
52053,5,匯入,huē-ji̍p/huē-li̍p,0,
52054,5,匯出,huē-tshut,0,
52055,5,感慨,kám-khài,0,
52056,5,敬意,kìng-ì,0,
52057,5,會談,huē-tâm,0,
52058,5,源頭,guân-thâu,0,
52059,5,準則,tsún-tsik,0,
52060,5,準確,tsún-khak,0,
52061,5,經文,king-bûn,0,
52062,5,義診,gī-tsín,0,
52063,5,腦部,náu-pōo,0,
52064,5,詩人,si-jîn/si-lîn,0,
52065,5,路標,lōo-piau,0,
52066,5,跳遠,thiàu-hn̄g,0,
52067,5,農地,lông-tē/lông-tuē,0,
52068,5,雷射,luî-siā,0,
52069,5,寧靜,lîng-tsīng,0,
52070,5,對付,tuì-hù,0,
52071,5,演說,ián-suat,0,
52072,5,演練,ián-liān,0,
52073,5,甄試,tsin-tshì,0,
52074,5,網址,bāng-tsí,0,
52075,5,製片,tsè-phìnn,0,
52076,5,語音,gí-im/gú-im,0,
52077,5,語調,gí-tiāu/gú-tiāu,0,
52078,5,劇烈,ki̍k-lia̍t,0,
52079,5,劇團,kio̍k-thuân,0,
52080,5,寬恕,khuan-sù,0,
52081,5,徵召,ting-tiàu,0,
52082,5,徵詢,ting-sûn,0,
52083,5,徵選,ting-suán,0,
52084,5,模仿,bôo-hóng,0,
52085,5,獎學金,tsióng-ha̍k-kim,0,
52086,5,編織,pian-tsit,0,
52087,5,調製,tiâu-tsè,0,
52088,5,輪流,lûn-liû,0,
52089,5,導覽,tō-lám,0,
52090,5,機房,ki-pâng,0,
52091,5,應對,ìng-tuì,0,
52092,5,營利,îng-lī,0,
52093,5,聲稱,sing-tshing,0,
52094,5,襄理,siong-lí,0,
52095,5,瀉藥,sià-io̍h,0,
52096,5,醫護,i-hōo,0,
52097,5,鏡片,kiànn-phìnn,0,
52098,5,關聯,kuan-liân,0,
52099,5,議程,gī-tîng,0,
52100,5,護盤,hōo-puânn,0,
52101,5,鐵路,thih-lōo,0,
52102,5,人質,jîn-tsit/lîn-tsit,0,
52103,5,下鄉,hā-hiong,0,
52104,5,凡事,huân-sū,0,
52105,5,子民,tsú-bîn,0,
52106,5,小學生,sió-ha̍k-sing,0,
52107,5,小鎮,sió-tìn,0,
52108,5,山地,suann-tē/suann-tuē,0,
52109,5,才華,tsâi-huâ,0,
52110,5,不明,put-bîng,0,
52111,5,中式,tiong-sik,0,
52112,5,中校,tiong-hāu,0,
52113,5,元素,guân-sòo,0,
52114,5,內銷,lāi-siau,0,
52115,5,公安,kong-an,0,
52116,5,公信力,kong-sìn-li̍k,0,
52117,5,公會,kong-huē,0,
52118,5,切除,tshiat-tû,0,
52119,5,天生,thian-sing,0,
52120,5,天真,thian-tsin,0,
52121,5,心愛,sim-ài,0,
52122,5,支應,tsi-ìng,0,
52123,5,日出,ji̍t-tshut/li̍t-tshut,0,
52124,5,日程,ji̍t-tîng/li̍t-tîng,0,
52125,5,比照,pí-tsiàu,0,
52126,5,比對,pí-tuì,0,
52127,5,出團,tshut-thuân,0,
52128,5,包袱,pau-ho̍k,0,
52129,5,北區,pak-khu,0,
52130,5,司令,su-līng,0,
52131,5,市政,tshī-tsìng,0,
52132,5,平和,pîng-hô,0,
52133,5,民歌,bîn-kua,0,
52134,5,田野,tiân-iá,0,
52135,5,白宮,Pi̍k-kiong,0,
52137,5,任命,jīm-bīng/līm-bīng,0,
52138,5,光源,kng-guân,0,
52139,5,先天,sian-thian,0,
52140,5,全身,tsuân-sin,0,
52141,5,全國,tsuân-kok,0,
52142,5,共通,kiōng-thong,0,
52143,5,多樣,to-iūnn,0,
52144,5,安置,an-tì,0,
52145,5,收支,siu-tsi,0,
52146,5,收看,siu-khuànn,0,
52147,5,次長,tshù-tiúnn,0,
52148,5,老鳥,lāu-tsiáu,0,
52149,5,自責,tsū-tsik,0,
52150,5,自稱,tsū-tshing,0,
52151,5,血緣,hiat-iân,0,
52152,5,私密,su-bi̍t,0,
52153,5,良性,liông-sìng,0,
52154,5,車號,tshia-hō,0,
52155,5,巡邏,sûn-lô,0,
52156,5,防水,hông-tsuí,0,
52157,5,事先,sū-sian,0,
52158,5,佳作,ka-tsok,0,
52159,5,函數,hâm-sòo,0,
52160,5,刻板,khik-pán,0,
52161,5,奇美,Kî-bí,0,
52162,5,底盤,té-puânn/tué-puânn,0,
52163,5,拉丁,La-ting,0,
52164,5,旺盛,ōng-sīng,0,
52165,5,武裝,bú-tsong,0,
52166,5,法文,Huat-bûn,0,
52167,5,油桐花,iû-tâng-hue,0,
52168,5,物資,bu̍t-tsu,0,
52169,5,物體,bu̍t-thé,0,
52170,5,直升機,ti̍t-sing-ki,0,
52171,5,社交,siā-kau,0,
52172,5,糾正,kiù-tsìng,0,
52173,5,附加,hù-ka,0,
52174,5,信件,sìn-kiānn,0,
52175,5,信息,sìn-sit ,0,
52176,5,信眾,sìn-tsiòng,0,
52177,5,勇者,ióng-tsiá,0,
52178,5,客機,kheh-ki,0,
52179,5,指南,tsí-lâm,0,
52180,5,指派,tsí-phài,0,
52181,5,流感,liû-kám,0,
52182,5,洗淨,sé-tsīng/sué-tsīng,0,
52183,5,研習,gián-si̍p,0,
52184,5,約談,iok-tâm,0,
52185,5,美女,bí-lú/bí-lí,0,
52186,5,美方,Bí-hong,0,
52187,5,英商,Ing-siong,0,
52188,5,要素,iàu-sòo,0,
52189,5,訂定,tīng-tīng,0,
52190,5,軍火,kun-hué,0,
52191,5,軍官,kun-kuann,0,
52192,5,食材,si̍t-tsâi,0,
52193,5,食療,si̍t-liâu,0,
52194,5,個案,kò-àn,0,
52195,5,原文,guân-bûn,0,
52196,5,家鄉,ka-hiong,0,
52197,5,席次,si̍k-tshù,0,
52198,5,振興,tsín-hing,0,
52199,5,效忠,hāu-tiong,0,
52200,5,旁聽,pông-thiann,0,
52201,5,泰山,Thài-san,0,
52202,5,海拔,hái-pua̍t,0,
52203,5,特有,ti̍k-iú,0,
52204,5,純真,sûn-tsin,0,
52205,5,起源,khí-guân,0,
52206,5,逃脫,tô-thuat,0,
52207,5,骨質,kut-tsit,0,
52208,5,高齡,ko-lîng,0,
52209,5,務實,bū-si̍t,0,
52210,5,參展,tsham-tián,0,
52211,5,商家,siong-ka,0,
52212,5,商圈,siong-khuan,0,
52213,5,國內外,kok-lāi-guā,0,
52214,5,國府,Kok-hú,0,
52215,5,培訓,puê-hùn,0,
52216,5,寄望,kià-bāng,0,
52217,5,專科,tsuan-kho,0,
52218,5,常用,siông-iōng,0,
52219,5,掃描,sàu-biâu,0,
52220,5,推舉,thui-kí/thui-kú,0,
52221,5,理工,lí-kang,0,
52222,5,理化,lí-huà,0,
52223,5,現狀,hiān-tsōng,0,
52224,5,盛大,sīng-tāi,0,
52225,5,票券,phiò-kǹg,0,
52226,5,處女,tshú-lú/tshú-lí,0,
52227,5,被迫,pī-pik,0,
52228,5,訪查,hóng-tsa,0,
52229,5,這時,tsit-sî,0,
52230,5,連長,liân-tiúnn,0,
52232,5,速率,sok-lu̍t,0,
52233,5,部編本,Pōo-pian-pún,0,
52234,5,陸委會,Lio̍k-uí-huē,0,
52235,5,陷阱,hām-tsénn/hām-tsínn,0,
52236,5,備註,pī-tsù,0,
52237,5,報表,pò-pió,0,
52238,5,插畫,tshah-uē,0,
52239,5,散戶,suánn-hōo,0,
52240,5,景物,kíng-bu̍t,0,
52241,5,欺騙,khi-phiàn,0,
52242,5,殘留,tsân-liû,0,
52243,5,渡假,tōo-ká,0,
52244,5,減免,kiám-bián,0,
52245,5,無能,bû-lîng,0,
52246,5,發放,huat-hòng,0,
52247,5,短線,té-suànn,0,
52248,5,稅額,suè-gia̍h/sè-gia̍h,0,
52249,5,著作,tù-tsok,0,
52250,5,視線,sī-suànn,0,
52251,5,超音波,tshiau-im-pho,0,
52252,5,開動,khai-tōng,0,
52253,5,傳真,thuân-tsin,0,
52254,5,傷亡,siong-bông,0,
52255,5,愛人,ài-jîn/ài-lîn,0,
52256,5,搶案,tshiúnn-àn,0,
52257,5,敬佩,kìng-puē,0,
52258,5,照射,tsiò-siā,0,
52259,5,當今,tong-kim,0,
52260,5,碑文,pi-bûn,0,
52261,5,路況,lōo-hóng,0,
52262,5,電纜,tiān-lám,0,
52263,5,預先,ī-sian/ū-sian,0,
52264,5,預報,ī-pò/ū-pò,0,
52265,5,圖片,tôo-phìnn,0,
52266,5,圖表,tôo-pió,0,
52267,5,夢境,bāng-kíng,0,
52268,5,弊案,pè-àn,0,
52269,5,構圖,kòo-tôo,0,
52270,5,歌聲,kua-siann,0,
52271,5,演技,ián-ki,0,
52272,5,福音,hok-im,0,
52273,5,福壽螺,hok-siū-lê,0,
52274,5,精美,tsing-bí,0,
52276,5,語氣,gí-khì/gú-khì,0,
52277,5,誘因,iú-in,0,
52278,5,賓館,pin-kuán,0,
52279,5,銀幕,gîn-bōo/gûn-bōo,0,
52280,5,鼻炎,phīnn-iām,0,
52281,5,寫真,siá-tsin,0,
52282,5,廟會,biō-huē,0,
52283,5,影音,iánn-im,0,
52284,5,影帶,iánn-tuà,0,
52285,5,標記,piau-kì,0,
52286,5,熱愛,jia̍t-ài/lia̍t-ài,0,
52287,5,締造,tè-tsō,0,
52288,5,編譯館,pian-i̍k-kuán,0,
52289,5,膚質,hu-tsit,0,
52290,5,調派,tiàu-phài,0,
52291,5,輝煌,hui-hông,0,
52292,5,養樂多,Ióng-lo̍k-to,0,
52293,5,學名,ha̍k-miâ,0,
52294,5,學年,ha̍k-nî,0,
52295,5,學界,ha̍k-kài,0,
52296,5,學科,ha̍k-kho,0,
52297,5,戰神,tsiàn-sîn,0,
52298,5,戰略,tsiàn-lio̍k,0,
52299,5,機長,ki-tiúnn,0,
52300,5,機動,ki-tōng,0,
52301,5,機緣,ki-iân,0,
52302,5,濃度,lông-tōo,0,
52303,5,激情,kik-tsîng,0,
52304,5,獨自,to̍k-tsū,0,
52305,5,縣民,kuān-bîn,0,
52306,5,踴躍,ióng-io̍k,0,
52307,5,辨認,piān-jīn/piān-līn,0,
52308,5,鋼釘,kǹg-ting,0,
52309,5,餐飲,tshan-ím,0,
52310,5,矯正,kiáu-tsìng,0,
52311,5,謝意,siā-ì,0,
52312,5,斷電,tn̄g-tiān,0,
52313,5,檯面,tâi-bīn,0,
52314,5,轉型,tsuán-hîng,0,
52315,5,雞排,ke-pâi/kue-pâi,0,
52316,5,簽到,tshiam-tò,0,
52317,5,簽署,tshiam-sú,0,
52318,5,繳納,kiáu-la̍p,0,
52319,5,艦隊,lām-tuī,0,
52320,5,轟動,hong-tōng,0,
52321,5,變形,piàn-hîng,0,
52322,5,顯露,hián-lōo,0,
52323,5,體溫,thé-un,0,
52324,5,人心,jîn-sim/lîn-sim,0,
52325,5,人文,jîn-bûn/lîn-bûn,0,
52326,5,人次,jîn-tshù/lîn-tshù,0,
52327,5,人為,jîn-uî/lîn-uî,0,
52328,5,人壽,jîn-siū/lîn-siū,0,
52329,5,土星,Thóo-tshenn/Thóo-tshinn,0,
52330,5,土風舞,thóo-hong-bú,0,
52331,5,大雨,tuā-hōo,0,
52332,5,大戰,tāi-tsiàn,0,
52333,5,小型,sió-hîng,0,
52334,5,山坡地,suann-pho-tē/suann-pho-tuē,0,
52335,5,不比,put-pí,0,
52336,5,不肖,put-siàu,0,
52337,5,中型,tiong-hîng,0,
52338,5,中研院,Tiong-gián-īnn,0,
52339,5,中樞,tiong-tshu,0,
52340,5,內幕,luē-bōo,0,
52341,5,公益,kong-ik,0,
52342,5,升遷,sing-tshian,0,
52343,5,反駁,huán-pok,0,
52344,5,天使,thinn-sài,0,
52345,5,少將,siàu-tsiòng,0,
52346,5,心思,sim-su,0,
52347,5,戶名,hōo-miâ,0,
52348,5,支配,tsi-phuè/tsi-phè,0,
52349,5,文山,Bûn-san,0,
52350,5,文具,bûn-kū,0,
52351,5,文案,bûn-àn,0,
